id,name,popularity,genres,related_artist_ids,related_artist_names
6pNgnvzBa6Bthsv8SrZJYl,Miku Hatsune,63,['vocaloid'],"['1oz1HYOyJhjshPi5Nvs3MX', '6dFG0zTOaowuOignddONDP', '69jNq4RZ3PvQJvMeqtdz7O', '4MHlylTNjedvcP4Hyroy80', '6nqR1MdjPNXu5KSdeqJBI1', '7kZTWx6cRLc0TSRPq1XBMP', '7p1fL0cAuCPDMG6oBswFhM', '0ucp2eJpluVvW5qn53vIuc', '3AMFQZ3Tt549kShRG2IBYT', '2LMMds4dvScJB1JGwY42SJ', '4OFuKxuZg7eKcAj9Bg5off', '4q1k4Y6SroqGJopNP90hYQ', '0rhcL1Mw7J9YJRDpD6mhXr', '3b7jPCedJ2VH4l4rcOTvNC', '2wlgxcLUDaeSoqEcdYtmLN', '4TtpMS8RsX8vW64WOivJrb', '1PrvATVHvyjUWycqKLmBCk', '3Zo5u5IljPxQEfbNY2OgsX', '057M88mJrSI7zUZpSHexpe', '0gnBpQrAfWy73XpB4ZZZYX']","['IA', 'livetune', '40mP', 'Dixie Flatline', 'sasakure.UK', 'DECO*27', 'Maretu', 'iroha(sasaki)', 'Aiobahn', 'Last Note.', 'OSTER project', '164', 'Neru', 'PinocchioP', 'PolyphonicBranch', 'Hachioji P', 'AVTechNO!', 'Utsu-P', 'daniwellP', 'Crusher-P']"
1oz1HYOyJhjshPi5Nvs3MX,IA,46,"['anime rock', 'vocaloid']","['6pNgnvzBa6Bthsv8SrZJYl', '69jNq4RZ3PvQJvMeqtdz7O', '4MHlylTNjedvcP4Hyroy80', '6dFG0zTOaowuOignddONDP', '2LMMds4dvScJB1JGwY42SJ', '0ucp2eJpluVvW5qn53vIuc', '1PrvATVHvyjUWycqKLmBCk', '4TtpMS8RsX8vW64WOivJrb', '4q1k4Y6SroqGJopNP90hYQ', '36VXnOjLVJQUy8xH9dk6Po', '6nqR1MdjPNXu5KSdeqJBI1', '2wlgxcLUDaeSoqEcdYtmLN', '0gnBpQrAfWy73XpB4ZZZYX', '2HUBzrfmf4OFDRjxaCfwbs', '19NXgOnueQiWGJqA2G9ux8', '3AMFQZ3Tt549kShRG2IBYT', '7kZTWx6cRLc0TSRPq1XBMP', '6ZB7ri7JcZm0X5TCl5HVHq', '4OFuKxuZg7eKcAj9Bg5off', '1XdtlhxEDsae1fePHTX4bn']","['Miku Hatsune', '40mP', 'Dixie Flatline', 'livetune', 'Last Note.', 'iroha(sasaki)', 'AVTechNO!', 'Hachioji P', '164', 'EasyPop', 'sasakure.UK', 'PolyphonicBranch', 'Crusher-P', 'tilt-six', 'buzzG', 'Aiobahn', 'DECO*27', 'ANANT-GARDE EYES', 'OSTER project', 'Kemu']"
6dFG0zTOaowuOignddONDP,livetune,43,"['anime rock', 'vocaloid']","['69jNq4RZ3PvQJvMeqtdz7O', '7kZTWx6cRLc0TSRPq1XBMP', '4MHlylTNjedvcP4Hyroy80', '4q1k4Y6SroqGJopNP90hYQ', '6nqR1MdjPNXu5KSdeqJBI1', '36VXnOjLVJQUy8xH9dk6Po', '1PrvATVHvyjUWycqKLmBCk', '0ucp2eJpluVvW5qn53vIuc', '4OFuKxuZg7eKcAj9Bg5off', '057M88mJrSI7zUZpSHexpe', '16YLTve2FXhfNIn0YO9yER', '19NXgOnueQiWGJqA2G9ux8', '7ib7T2bGDFIVqMQGw8rjt4', '5Ua6rqltTYOracDNoMsg3L', '2LMMds4dvScJB1JGwY42SJ', '2wlgxcLUDaeSoqEcdYtmLN', '3AMFQZ3Tt549kShRG2IBYT', '4kBIGrhwGKdxCORrjYlNqE', '6pNgnvzBa6Bthsv8SrZJYl', '0rhcL1Mw7J9YJRDpD6mhXr']","['40mP', 'DECO*27', 'Dixie Flatline', '164', 'sasakure.UK', 'EasyPop', 'AVTechNO!', 'iroha(sasaki)', 'OSTER project', 'daniwellP', 'doriko', 'buzzG', 'Clean Tears', 'Re:nG', 'Last Note.', 'PolyphonicBranch', 'Aiobahn', 'monaca:factory', 'Miku Hatsune', 'Neru']"
69jNq4RZ3PvQJvMeqtdz7O,40mP,46,"['anime rock', 'vocaloid']","['7kZTWx6cRLc0TSRPq1XBMP', '4MHlylTNjedvcP4Hyroy80', '0ucp2eJpluVvW5qn53vIuc', '6dFG0zTOaowuOignddONDP', '1PrvATVHvyjUWycqKLmBCk', '6nqR1MdjPNXu5KSdeqJBI1', '36VXnOjLVJQUy8xH9dk6Po', '16YLTve2FXhfNIn0YO9yER', '4OFuKxuZg7eKcAj9Bg5off', '2wlgxcLUDaeSoqEcdYtmLN', '4q1k4Y6SroqGJopNP90hYQ', '2LMMds4dvScJB1JGwY42SJ', '057M88mJrSI7zUZpSHexpe', '4kBIGrhwGKdxCORrjYlNqE', '1oz1HYOyJhjshPi5Nvs3MX', '3AMFQZ3Tt549kShRG2IBYT', '19NXgOnueQiWGJqA2G9ux8', '7ib7T2bGDFIVqMQGw8rjt4', '40oxjbVm3kdeyJEiGsKrmd', '7FBbBNwWOBvGBh4RT3kyHH']","['DECO*27', 'Dixie Flatline', 'iroha(sasaki)', 'livetune', 'AVTechNO!', 'sasakure.UK', 'EasyPop', 'doriko', 'OSTER project', 'PolyphonicBranch', '164', 'Last Note.', 'daniwellP', 'monaca:factory', 'IA', 'Aiobahn', 'buzzG', 'Clean Tears', 'HoneyWorks', 'Mikumix']"
4MHlylTNjedvcP4Hyroy80,Dixie Flatline,37,['vocaloid'],"['69jNq4RZ3PvQJvMeqtdz7O', '1PrvATVHvyjUWycqKLmBCk', '7kZTWx6cRLc0TSRPq1XBMP', '0ucp2eJpluVvW5qn53vIuc', '6dFG0zTOaowuOignddONDP', '7ib7T2bGDFIVqMQGw8rjt4', '6nqR1MdjPNXu5KSdeqJBI1', '5Ua6rqltTYOracDNoMsg3L', '36VXnOjLVJQUy8xH9dk6Po', '4OFuKxuZg7eKcAj9Bg5off', '16YLTve2FXhfNIn0YO9yER', '4q1k4Y6SroqGJopNP90hYQ', '057M88mJrSI7zUZpSHexpe', '7y2lgi4wRHvlwczrW5ucal', '4kBIGrhwGKdxCORrjYlNqE', '4O8BZqEodCX6jrOUlGASkA', '2wlgxcLUDaeSoqEcdYtmLN', '2LMMds4dvScJB1JGwY42SJ', '19NXgOnueQiWGJqA2G9ux8', '2PhFw7yt46F2dU8PV2eGpz']","['40mP', 'AVTechNO!', 'DECO*27', 'iroha(sasaki)', 'livetune', 'Clean Tears', 'sasakure.UK', 'Re:nG', 'EasyPop', 'OSTER project', 'doriko', '164', 'daniwellP', 'DATEKEN', 'monaca:factory', 'ELECTROCUTICA', 'PolyphonicBranch', 'Last Note.', 'buzzG', 'whoo']"
6nqR1MdjPNXu5KSdeqJBI1,sasakure.UK,44,['vocaloid'],"['7kZTWx6cRLc0TSRPq1XBMP', '69jNq4RZ3PvQJvMeqtdz7O', '4MHlylTNjedvcP4Hyroy80', '6dFG0zTOaowuOignddONDP', '0ucp2eJpluVvW5qn53vIuc', '4OFuKxuZg7eKcAj9Bg5off', '1PrvATVHvyjUWycqKLmBCk', '4q1k4Y6SroqGJopNP90hYQ', '36VXnOjLVJQUy8xH9dk6Po', '4O8BZqEodCX6jrOUlGASkA', '4kBIGrhwGKdxCORrjYlNqE', '2wlgxcLUDaeSoqEcdYtmLN', '2LMMds4dvScJB1JGwY42SJ', '057M88mJrSI7zUZpSHexpe', '4qfQTMwNNuBKJ4rF9Lo4bD', '19NXgOnueQiWGJqA2G9ux8', '3GYaAQum94wppbd9M0LcVH', '0U2Emr9cdZNcbqSoKoWb8c', '4TtpMS8RsX8vW64WOivJrb', '0rhcL1Mw7J9YJRDpD6mhXr']","['DECO*27', '40mP', 'Dixie Flatline', 'livetune', 'iroha(sasaki)', 'OSTER project', 'AVTechNO!', '164', 'EasyPop', 'ELECTROCUTICA', 'monaca:factory', 'PolyphonicBranch', 'Last Note.', 'daniwellP', 'Siinamota', 'buzzG', 'Kiichi', 'Nayutalien', 'Hachioji P', 'Neru']"
7kZTWx6cRLc0TSRPq1XBMP,DECO*27,60,"['anime rock', 'j-pixie', 'vocaloid']","['69jNq4RZ3PvQJvMeqtdz7O', '6dFG0zTOaowuOignddONDP', '4MHlylTNjedvcP4Hyroy80', '6nqR1MdjPNXu5KSdeqJBI1', '0ucp2eJpluVvW5qn53vIuc', '2LMMds4dvScJB1JGwY42SJ', '4OFuKxuZg7eKcAj9Bg5off', '4q1k4Y6SroqGJopNP90hYQ', '40oxjbVm3kdeyJEiGsKrmd', '1PrvATVHvyjUWycqKLmBCk', '0rhcL1Mw7J9YJRDpD6mhXr', '3Zo5u5IljPxQEfbNY2OgsX', '2wlgxcLUDaeSoqEcdYtmLN', '1XdtlhxEDsae1fePHTX4bn', '4qfQTMwNNuBKJ4rF9Lo4bD', '0U2Emr9cdZNcbqSoKoWb8c', '4TtpMS8RsX8vW64WOivJrb', '4FgEdko7AZQos5YRsfGtXE', '7h4MPfZlynyXXPDhWR8AnW', '3AMFQZ3Tt549kShRG2IBYT']","['40mP', 'livetune', 'Dixie Flatline', 'sasakure.UK', 'iroha(sasaki)', 'Last Note.', 'OSTER project', '164', 'HoneyWorks', 'AVTechNO!', 'Neru', 'Utsu-P', 'PolyphonicBranch', 'Kemu', 'Siinamota', 'Nayutalien', 'Hachioji P', 'Baker', 'kous', 'Aiobahn']"
7p1fL0cAuCPDMG6oBswFhM,Maretu,60,"['anime rock', 'vocaloid']","['0gnBpQrAfWy73XpB4ZZZYX', '4TtpMS8RsX8vW64WOivJrb', '3b7jPCedJ2VH4l4rcOTvNC', '4KCNieFVZXwH2iZLX2D0cF', '7kZTWx6cRLc0TSRPq1XBMP', '69jNq4RZ3PvQJvMeqtdz7O', '0rhcL1Mw7J9YJRDpD6mhXr', '5FhcqamaRFfpZb4VHV47fu', '6nqR1MdjPNXu5KSdeqJBI1', '3Zo5u5IljPxQEfbNY2OgsX', '0iu8aSfeRUY5aUTLpEDo52', '6PpaQ5s7sGyfCCL6l3yptE', '6dFG0zTOaowuOignddONDP', '3Avni6DLpoxtanND8mG5t8', '0Z0BaBPSkr05iFPTrZmJiK', '4GPqq6X7U4krVNpLUg4PTm', '66aR9RFCiVYqefIoJaUzKv', '114kd9ePvOgHBUp18vMF4B', '2MRx5cgvkudCT0FHafXcPx', '1GBV8C0PfGVH1G5QRqHt5k']","['Crusher-P', 'Hachioji P', 'PinocchioP', 'MASA WORKS DESIGN', 'DECO*27', '40mP', 'Neru', 'Kikuo', 'sasakure.UK', 'Utsu-P', 'Mikito P', 'Kairiki Bear', 'livetune', 'Ghost and Pals', 'cosMo@bousouP', 'thquib', 'CreepP', 'Wonderful★opportunity!', 'Mitchie M', 'きくおはな']"
0ucp2eJpluVvW5qn53vIuc,iroha(sasaki),38,['vocaloid'],"['69jNq4RZ3PvQJvMeqtdz7O', '1PrvATVHvyjUWycqKLmBCk', '4MHlylTNjedvcP4Hyroy80', '7kZTWx6cRLc0TSRPq1XBMP', '36VXnOjLVJQUy8xH9dk6Po', '5Ua6rqltTYOracDNoMsg3L', '057M88mJrSI7zUZpSHexpe', '4OFuKxuZg7eKcAj9Bg5off', '6dFG0zTOaowuOignddONDP', '4kBIGrhwGKdxCORrjYlNqE', '16YLTve2FXhfNIn0YO9yER', '2wlgxcLUDaeSoqEcdYtmLN', '3GYaAQum94wppbd9M0LcVH', '6nqR1MdjPNXu5KSdeqJBI1', '4q1k4Y6SroqGJopNP90hYQ', '4O8BZqEodCX6jrOUlGASkA', '7ib7T2bGDFIVqMQGw8rjt4', '2LMMds4dvScJB1JGwY42SJ', '7y2lgi4wRHvlwczrW5ucal', '3g3PbxIszoDyKoJa8k1yeV']","['40mP', 'AVTechNO!', 'Dixie Flatline', 'DECO*27', 'EasyPop', 'Re:nG', 'daniwellP', 'OSTER project', 'livetune', 'monaca:factory', 'doriko', 'PolyphonicBranch', 'Kiichi', 'sasakure.UK', '164', 'ELECTROCUTICA', 'Clean Tears', 'Last Note.', 'DATEKEN', 'TakeponG']"
3AMFQZ3Tt549kShRG2IBYT,Aiobahn,49,"['future bass', 'kawaii future bass']","['4TtpMS8RsX8vW64WOivJrb', '18NNCsbb6T0purrSKSRyuG', '4YqfXU53VVYBunSuvrDZYO', '3eOyGULyH8dDoCBQMuLYZC', '0jP8a2o9Mw5qYoUz1SnQ2A', '1NfT4THLhxNASM4xVImfNg', '1k5UEOU4igPC0NoHjEekha', '4L5K9BR3qaZQw8QAoMBUta', '0TIGDhG2md2oyRrYK2bSPQ', '2aQ9IoRPwXEhhBVj4wbS46', '3wCJxpjgYDXbwLn4vmSBEx', '2nKGmC5Mc13ct02xAY8ccS', '7IPe93LySFSStLX4J5j5Lr', '7a0SE5n7aPUDD3OlAg0hly', '6q8cRPrSLahGAZSVnjIYjF', '0bkkiFN0ghGl4j9aLi3oQx', '3D4WFT29xe0sfSkXNvpmRG', '0q0K0FV5t8OnVpbIQTXOhI', '3vp0RDzdQmDgG6pgl2KuT2', '0Pn9eKty96tdakwQBYPWu7']","['Hachioji P', 'HoneyComeBear', 'Synthion', 'KOTONOHOUSE', ""YUC'e"", 'AIKA', 'Milkoi', 'Nyarons', 'Trifect', 'Neko Hacker', '電音部', 'Kizuna AI', 'Kirara Magic', 'cute girls doing cute things', 'Duumu', 'Nanahira', 'Android52', 'fusq', 'Ayiko', 'CY8ER']"
